date,2800,2828
2016-03-01,18.794,76.977
2016-03-02,19.409,79.914
2016-03-03,19.361,79.961
2016-03-04,19.602,81.619
2016-03-07,19.65,82.282
2016-03-08,19.506,81.098
2016-03-09,19.506,80.53
2016-03-10,19.506,80.435
2016-03-11,19.698,81.667
2016-03-14,19.89,82.851
2016-03-15,19.794,82.14
2016-03-16,19.746,81.761
2016-03-17,19.938,83.751
2016-03-18,20.13,84.698
2016-03-21,20.082,85.077
2016-03-22,20.082,84.793
2016-03-23,20.082,84.556
2016-03-24,19.794,82.993
2016-03-29,19.794,83.277
2016-03-30,20.322,85.788
2016-03-31,20.226,85.788
2016-04-01,19.938,84.225
2016-04-05,19.602,82.709
2016-04-06,19.698,82.567
2016-04-07,19.746,82.425
2016-04-08,19.842,82.993
2016-04-11,19.986,83.988
2016-04-12,19.986,84.177
2016-04-13,20.659,87.635
2016-04-14,20.851,88.109
2016-04-15,20.755,87.872
2016-04-18,20.61,86.593
2016-04-19,20.899,88.109
2016-04-20,20.659,87.02
2016-04-21,21.091,88.014
2016-04-22,20.947,86.972
2016-04-25,20.707,85.551
2016-04-26,20.851,85.93
2016-04-27,20.803,86.072
2016-04-28,20.812,86.356
2016-04-29,20.474,85.077
2016-05-03,20.086,83.325
2016-05-04,20.038,82.804
2016-05-05,19.893,82.235
2016-05-06,19.554,80.767
2016-05-09,19.651,80.577
2016-05-10,19.796,80.814
2016-05-11,19.554,80.482
2016-05-12,19.409,80.293
2016-05-13,19.244,79.109
2016-05-16,19.409,79.298
2016-05-17,19.651,80.388
2016-05-18,19.322,78.967
2016-05-19,19.244,78.54
2016-05-20,19.506,79.156
2016-05-23,19.36,79.109
2016-05-24,19.457,79.203
2016-05-25,19.941,81.335
2016-05-26,19.99,81.288
2016-05-27,20.135,81.951
2016-05-30,20.183,82.33
2016-05-31,20.425,83.23
2016-06-01,20.328,83.183
2016-06-02,20.474,83.561
2016-06-03,20.57,84.225
2016-06-06,20.667,84.698
2016-06-07,20.909,86.119
2016-06-08,20.958,86.356
2016-06-10,20.716,84.604
2016-06-13,20.232,82.519
2016-06-14,20.135,81.998
2016-06-15,20.135,82.377
2016-06-16,19.796,81.146
2016-06-17,19.941,81.761
2016-06-20,20.183,83.277
2016-06-21,20.377,83.988
2016-06-22,20.619,84.983
2016-06-23,20.667,85.267
2016-06-24,20.086,82.705
2016-06-27,20.038,83.092
2016-06-28,20.038,83.043
2016-06-29,20.328,84.348
2016-06-30,20.667,85.605
2016-07-04,20.958,86.572
2016-07-05,20.619,85.218
2016-07-06,20.377,83.768
2016-07-07,20.57,84.735
2016-07-08,20.474,84.107
2016-07-11,20.716,85.75
2016-07-12,21.103,87.2
2016-07-13,21.2,87.78
2016-07-14,21.442,88.747
2016-07-15,21.587,89.134
2016-07-18,21.635,89.472
2016-07-19,21.49,88.409
2016-07-20,21.78,88.747
2016-07-21,21.829,89.085
2016-07-22,21.78,88.844
2016-07-25,21.829,88.844
2016-07-26,22.022,89.134
2016-07-27,21.926,89.134
2016-07-28,22.022,89.52
2016-07-29,21.732,88.312
2016-08-01,22.022,90.004
2016-08-03,21.587,88.505
2016-08-04,21.684,88.699
2016-08-05,22.022,89.859
2016-08-08,22.313,91.212
2016-08-09,22.313,91.696
2016-08-10,22.313,91.744
2016-08-11,22.41,92.807
2016-08-12,22.603,93.968
2016-08-15,22.845,95.563
2016-08-16,22.748,95.611
2016-08-17,22.652,94.886
2016-08-18,22.942,95.031
2016-08-19,22.797,94.451
2016-08-22,22.894,94.354
